id,order_id,ship_date,ship_mode,postal_code,state,shipping_cost,delivery_status
NULL,142048,2014/06/25,First Class,80027,Colorado,19.50,1
NULL,142097,2016/10/20,Standard Class,22153,Virginia,9.45,1
NULL,142202,2015/09/23,Second Class,32216,Florida,12.40,1
NULL,142237,2015/07/13,First Class,19134,Pennsylvania,19.50,1
NULL,142335,2016/12/19,Standard Class,48205,Michigan,9.45,1
NULL,142370,2016/09/23,Standard Class,31907,Georgia,9.45,1
NULL,142419,2015/07/13,Second Class,98115,Washington,12.40,1
NULL,142545,2016/11/03,Standard Class,7109,New Jersey,9.45,1
NULL,142573,2017/07/23,Standard Class,85023,Arizona,9.45,1
NULL,142601,2015/04/20,Second Class,90004,California,12.40,1
NULL,142622,2017/11/02,First Class,98115,Washington,19.50,0
NULL,142636,2017/11/07,Standard Class,98105,Washington,9.45,0
NULL,142685,2016/06/30,Standard Class,14215,New York,9.45,1
NULL,142692,2015/10/28,Standard Class,98105,Washington,9.45,1
NULL,142727,2014/05/01,Second Class,70601,Louisiana,12.40,1
NULL,142755,2015/09/08,Standard Class,30076,Georgia,9.45,1
NULL,142867,2017/03/21,Standard Class,77095,Texas,9.45,1
NULL,142888,2017/11/25,Standard Class,99207,Washington,9.45,0
NULL,142902,2016/09/14,Second Class,80004,Colorado,12.40,1
NULL,142944,2015/03/11,Standard Class,94122,California,9.45,1
NULL,142958,2016/12/20,Standard Class,90503,California,9.45,1
NULL,142965,2014/07/20,Same Day,45503,Ohio,24.50,1
NULL,143028,2017/04/18,Standard Class,79424,Texas,9.45,1
NULL,143063,2017/08/15,Standard Class,47201,Indiana,9.45,1
NULL,143077,2015/09/21,Standard Class,77041,Texas,9.45,1
NULL,143105,2015/12/10,Same Day,10024,New York,24.50,1
NULL,143119,2015/09/30,Standard Class,70506,Louisiana,9.45,1
NULL,143126,2017/12/07,Second Class,98115,Washington,12.40,0
NULL,143231,2015/01/03,First Class,2038,Massachusetts,19.50,1
NULL,143238,2015/09/08,First Class,92253,California,19.50,1
NULL,143245,2017/12/06,Standard Class,6824,Connecticut,9.45,0
NULL,143259,2018/01/03,Standard Class,10009,New York,9.45,0
NULL,143308,2016/11/04,Same Day,40214,Kentucky,24.50,1
NULL,143329,2017/11/08,Standard Class,88001,New Mexico,9.45,0
NULL,143336,2014/09/01,Second Class,94109,California,12.40,1
NULL,143343,2017/06/13,First Class,90032,California,19.50,1
NULL,143385,2014/09/05,Standard Class,87505,New Mexico,9.45,1
NULL,143413,2014/05/30,Standard Class,21215,Maryland,9.45,1
NULL,143448,2016/12/10,Same Day,46142,Indiana,24.50,1
NULL,143455,2017/11/18,Standard Class,45503,Ohio,9.45,0
NULL,143490,2015/12/13,Standard Class,92105,California,9.45,1
NULL,143532,2015/03/24,Standard Class,33161,Florida,9.45,1
NULL,143567,2017/11/05,Second Class,42420,Kentucky,12.40,0
NULL,143602,2015/04/28,Second Class,90045,California,12.40,1
NULL,143651,2017/03/30,Standard Class,98103,Washington,9.45,1
NULL,143665,2017/05/01,Standard Class,98115,Washington,9.45,1
NULL,143686,2017/05/14,Same Day,92704,California,24.50,1
NULL,143749,2016/12/07,First Class,2038,Massachusetts,19.50,1
NULL,143798,2017/12/12,First Class,19140,Pennsylvania,19.50,0
NULL,143819,2016/03/05,Standard Class,10701,New York,9.45,1
NULL,143840,2014/05/29,Standard Class,35601,Alabama,9.45,1
NULL,143861,2017/06/19,Standard Class,33710,Florida,9.45,1
NULL,143903,2014/07/24,Standard Class,75217,Texas,9.45,1
NULL,143910,2016/08/16,Standard Class,10011,New York,9.45,1
NULL,143917,2014/07/27,Second Class,94122,California,12.40,1
NULL,144036,2017/11/26,Standard Class,77070,Texas,9.45,0
NULL,144064,2017/09/01,First Class,62301,Illinois,19.50,1
NULL,144099,2015/11/30,Same Day,94122,California,24.50,1
NULL,144113,2017/09/20,Standard Class,78745,Texas,9.45,1
NULL,144190,2015/06/13,Standard Class,48073,Michigan,9.45,1
NULL,144211,2016/09/02,Standard Class,80112,Colorado,9.45,1
NULL,144218,2016/11/04,Standard Class,90045,California,9.45,1
NULL,144267,2015/08/23,First Class,94110,California,19.50,1
NULL,144344,2016/10/28,Same Day,33437,Florida,24.50,1
NULL,144386,2015/11/11,Standard Class,10009,New York,9.45,1
NULL,144393,2016/11/04,Standard Class,27834,North Carolina,9.45,1
NULL,144407,2014/09/15,Standard Class,48227,Michigan,9.45,1
NULL,144526,2017/05/06,Standard Class,19143,Pennsylvania,9.45,1
NULL,144540,2016/09/10,Standard Class,77070,Texas,9.45,1
NULL,144547,2016/11/14,Standard Class,77036,Texas,9.45,1
NULL,144554,2016/11/12,Standard Class,43055,Ohio,9.45,1
NULL,144568,2017/06/02,Standard Class,68104,Nebraska,9.45,1
NULL,144582,2017/05/05,Standard Class,61832,Illinois,9.45,1
NULL,144638,2017/03/14,Standard Class,19013,Pennsylvania,9.45,1
NULL,144652,2015/11/26,Standard Class,90008,California,9.45,1
NULL,144666,2014/11/11,Second Class,94110,California,12.40,1
NULL,144792,2016/05/04,Standard Class,85254,Arizona,9.45,1
NULL,144806,2015/12/11,Standard Class,85705,Arizona,9.45,1
NULL,144827,2017/12/27,Standard Class,92627,California,9.45,0
NULL,144855,2016/07/24,Second Class,94110,California,12.40,1
NULL,144862,2017/12/05,Standard Class,19143,Pennsylvania,9.45,0
NULL,144904,2017/10/01,Standard Class,10009,New York,9.45,1
NULL,144911,2016/11/30,First Class,66212,Kansas,19.50,1
NULL,144932,2017/04/17,First Class,43615,Ohio,19.50,1
NULL,144939,2016/10/08,Standard Class,10035,New York,9.45,1
NULL,145065,2015/12/15,First Class,92105,California,19.50,1
NULL,145128,2017/07/14,Standard Class,47905,Indiana,9.45,1
NULL,145142,2017/01/25,First Class,48234,Michigan,19.50,1
NULL,145177,2016/11/14,Standard Class,45503,Ohio,9.45,1
NULL,145184,2015/11/29,First Class,19711,Delaware,19.50,1
NULL,145212,2014/09/19,Standard Class,10011,New York,9.45,1
NULL,145219,2017/12/25,First Class,90049,California,19.50,0
NULL,145226,2017/12/10,Second Class,10035,New York,12.40,0
NULL,145233,2017/12/05,Standard Class,80219,Colorado,9.45,0
NULL,145247,2016/05/07,First Class,40214,Kentucky,19.50,1
NULL,145303,2016/08/31,First Class,75081,Texas,19.50,1
NULL,145310,2017/12/24,Second Class,32127,Florida,12.40,0
NULL,145317,2014/03/23,Standard Class,32216,Florida,9.45,1
NULL,145352,2015/03/22,Standard Class,30318,Georgia,9.45,1
NULL,145366,2017/12/13,Standard Class,45231,Ohio,9.45,0
NULL,145387,2014/11/02,Second Class,2920,Rhode Island,12.40,1
NULL,145401,2015/02/04,Standard Class,77070,Texas,9.45,1
NULL,145436,2015/03/04,Standard Class,38401,Tennessee,9.45,1
NULL,145499,2016/05/31,First Class,28403,North Carolina,19.50,1
NULL,145576,2014/09/18,Second Class,33614,Florida,12.40,1
NULL,145583,2016/10/19,Standard Class,95661,California,9.45,1
NULL,145625,2016/09/17,Standard Class,92037,California,9.45,1
NULL,145730,2016/03/08,Standard Class,78207,Texas,9.45,1
NULL,145821,2015/05/07,Standard Class,90008,California,9.45,1
NULL,145842,2016/06/20,Second Class,10024,New York,12.40,1
NULL,145849,2015/09/17,Second Class,46203,Indiana,12.40,1
NULL,145863,2017/04/27,Standard Class,77041,Texas,9.45,1
NULL,145877,2017/04/04,Second Class,65807,Missouri,12.40,1
NULL,145884,2017/10/21,Same Day,74403,Oklahoma,24.50,1
NULL,145905,2016/09/23,Standard Class,36830,Alabama,9.45,1
NULL,145919,2016/12/23,Standard Class,90032,California,9.45,1
NULL,145982,2016/09/01,Second Class,2169,Massachusetts,12.40,1
NULL,146024,2017/03/08,Standard Class,75081,Texas,9.45,1
NULL,146031,2017/08/01,Second Class,12180,New York,12.40,1
NULL,146136,2017/09/07,Standard Class,32137,Florida,9.45,1
NULL,146143,2016/12/19,Standard Class,39212,Mississippi,9.45,1
NULL,146206,2016/09/14,Second Class,77095,Texas,12.40,1
NULL,146262,2015/01/09,Standard Class,44256,Ohio,9.45,1
NULL,146353,2014/10/16,Second Class,3301,New Hampshire,12.40,1
NULL,146416,2017/10/22,Second Class,95695,California,12.40,1
NULL,146521,2016/07/23,Second Class,19134,Pennsylvania,12.40,1
NULL,146528,2014/07/27,Second Class,90045,California,12.40,1
NULL,146535,2017/11/30,Standard Class,40475,Kentucky,9.45,0
NULL,146563,2015/08/28,Standard Class,76017,Texas,9.45,1
NULL,146570,2016/05/20,Standard Class,39212,Mississippi,9.45,1
NULL,146633,2016/11/17,Second Class,90049,California,12.40,1
NULL,146703,2014/10/25,Second Class,48185,Michigan,12.40,1
NULL,146710,2016/09/01,Standard Class,75220,Texas,9.45,1
NULL,146724,2017/11/27,Standard Class,55044,Minnesota,9.45,0
NULL,146745,2015/09/08,Standard Class,94110,California,9.45,1
NULL,146794,2016/10/01,Standard Class,92345,California,9.45,1
NULL,146836,2016/05/02,Same Day,10024,New York,24.50,1
NULL,146885,2014/06/05,Standard Class,23223,Virginia,9.45,1
NULL,146920,2017/09/01,Standard Class,60623,Illinois,9.45,1
NULL,146934,2016/05/27,Standard Class,7055,New Jersey,9.45,1
NULL,146941,2016/12/13,First Class,10024,New York,19.50,1
NULL,146948,2015/07/20,Standard Class,21215,Maryland,9.45,1
NULL,146969,2014/10/03,Standard Class,90045,California,9.45,1
NULL,147067,2016/12/22,Standard Class,55407,Minnesota,9.45,1
NULL,147137,2016/07/06,First Class,94109,California,19.50,1
NULL,147221,2017/12/04,Second Class,77036,Texas,12.40,0
NULL,147228,2017/09/14,Standard Class,38401,Tennessee,9.45,1
NULL,147235,2014/03/28,Standard Class,10024,New York,9.45,1
NULL,147242,2015/09/14,Standard Class,2151,Massachusetts,9.45,1
NULL,147277,2017/10/24,Standard Class,44312,Ohio,9.45,1
NULL,147291,2017/03/17,Standard Class,48227,Michigan,9.45,1
NULL,147298,2014/05/03,Standard Class,90049,California,9.45,1
NULL,147361,2017/09/15,Standard Class,29501,South Carolina,9.45,1
NULL,147368,2016/06/12,First Class,32303,Florida,19.50,1
NULL,147375,2016/06/14,Second Class,60623,Illinois,12.40,1
NULL,147417,2016/07/27,First Class,43229,Ohio,19.50,1
NULL,147501,2015/08/06,Standard Class,98105,Washington,9.45,1
NULL,147536,2016/12/31,Standard Class,10024,New York,9.45,1
NULL,147564,2017/10/06,Standard Class,10011,New York,9.45,1
NULL,147606,2014/12/01,Second Class,77070,Texas,12.40,1
NULL,147627,2014/01/26,Standard Class,72401,Arkansas,9.45,1
NULL,147662,2015/02/19,Standard Class,44312,Ohio,9.45,1
NULL,147669,2017/12/30,Standard Class,45014,Ohio,9.45,0
NULL,147704,2014/11/21,Standard Class,47401,Indiana,9.45,1
NULL,147753,2017/03/05,Same Day,53209,Wisconsin,24.50,1
NULL,147760,2017/11/05,First Class,27405,North Carolina,19.50,0
NULL,147788,2015/06/04,Standard Class,84057,Utah,9.45,1
NULL,147830,2015/12/18,First Class,43055,Ohio,19.50,1
NULL,147851,2015/12/08,Standard Class,10009,New York,9.45,1
NULL,147914,2014/06/09,Standard Class,43229,Ohio,9.45,1
NULL,147942,2017/04/05,Standard Class,94110,California,9.45,1
NULL,147984,2017/02/01,Standard Class,67212,Kansas,9.45,1
NULL,148012,2017/12/15,Standard Class,19143,Pennsylvania,9.45,0
NULL,148040,2014/03/26,Standard Class,85705,Arizona,9.45,1
NULL,148054,2017/10/11,Standard Class,83642,Idaho,9.45,1
NULL,148068,2017/09/25,Standard Class,10035,New York,9.45,1
NULL,148110,2016/09/11,Standard Class,78745,Texas,9.45,1
NULL,148166,2017/10/26,Standard Class,32725,Florida,9.45,1
NULL,148201,2016/08/29,Second Class,98103,Washington,12.40,1
NULL,148250,2015/12/17,Standard Class,92503,California,9.45,1
NULL,148264,2017/12/09,First Class,90301,California,19.50,0
NULL,148334,2016/08/26,Standard Class,77041,Texas,9.45,1
NULL,148376,2015/12/31,Standard Class,90008,California,9.45,1
NULL,148404,2017/10/11,Standard Class,28205,North Carolina,9.45,1
NULL,148432,2015/11/10,Second Class,19711,Delaware,12.40,1
NULL,148446,2017/12/14,Second Class,89031,Nevada,12.40,0
NULL,148474,2017/06/19,Standard Class,31907,Georgia,9.45,1
NULL,148488,2014/12/15,Standard Class,10009,New York,9.45,1
NULL,148593,2016/06/18,Second Class,90045,California,12.40,1
NULL,148628,2015/12/11,Standard Class,91360,California,9.45,1
NULL,148635,2015/07/27,Second Class,98115,Washington,12.40,1
NULL,148691,2017/12/09,Standard Class,10009,New York,9.45,0
NULL,148740,2016/11/19,Standard Class,92024,California,9.45,1
NULL,148761,2014/05/21,Standard Class,54703,Wisconsin,9.45,1
NULL,148768,2017/12/02,Second Class,33180,Florida,12.40,0
NULL,148796,2016/04/18,Standard Class,90004,California,9.45,1
NULL,148803,2016/12/11,Same Day,33030,Florida,24.50,1
NULL,148817,2015/12/07,Standard Class,23320,Virginia,9.45,1
NULL,148838,2014/03/21,Standard Class,10024,New York,9.45,1
NULL,148901,2016/05/19,Standard Class,32216,Florida,9.45,1
NULL,148915,2014/11/05,Standard Class,97206,Oregon,9.45,1
NULL,148922,2017/12/15,Second Class,39212,Mississippi,12.40,0
NULL,148929,2017/09/11,Standard Class,10011,New York,9.45,1
NULL,148950,2014/12/19,Standard Class,60610,Illinois,9.45,1
NULL,149020,2014/01/15,Standard Class,22153,Virginia,9.45,1
NULL,149048,2017/05/17,Standard Class,47201,Indiana,9.45,1
NULL,149111,2016/04/21,Second Class,27604,North Carolina,12.40,1
NULL,149160,2017/11/26,Second Class,48187,Michigan,12.40,0
NULL,149223,2016/09/11,Standard Class,55106,Minnesota,9.45,1
NULL,149244,2014/11/08,Standard Class,92037,California,9.45,1
NULL,149279,2016/04/28,Standard Class,80906,Colorado,9.45,1
NULL,149314,2016/07/07,Second Class,90004,California,12.40,1
NULL,149342,2015/04/25,Standard Class,31907,Georgia,9.45,1
NULL,149482,2016/11/19,Standard Class,94110,California,9.45,1
NULL,149489,2017/04/27,First Class,19143,Pennsylvania,19.50,1
NULL,149559,2017/09/12,Same Day,90805,California,24.50,1
NULL,149587,2015/02/05,Second Class,55407,Minnesota,12.40,1
NULL,149629,2015/07/20,Second Class,34952,Florida,12.40,1
NULL,149643,2014/11/20,Standard Class,66502,Kansas,9.45,1
NULL,149678,2015/04/15,Second Class,87401,New Mexico,12.40,1
NULL,149713,2015/09/22,Second Class,90805,California,12.40,1
NULL,149797,2016/09/20,Standard Class,10011,New York,9.45,1
NULL,149853,2017/10/09,Standard Class,33012,Florida,9.45,1
NULL,149881,2017/04/03,First Class,94110,California,19.50,1
NULL,149888,2017/11/13,Standard Class,19120,Pennsylvania,9.45,0
NULL,149902,2016/04/06,Standard Class,10024,New York,9.45,1
NULL,149958,2014/03/19,Standard Class,33614,Florida,9.45,1
NULL,149972,2015/09/23,First Class,90036,California,19.50,1
NULL,149979,2016/09/28,Second Class,31907,Georgia,12.40,1
NULL,150119,2014/04/27,Standard Class,43229,Ohio,9.45,1
NULL,150126,2014/08/02,Standard Class,10035,New York,9.45,1
NULL,150147,2016/04/29,Second Class,19134,Pennsylvania,12.40,1
NULL,150161,2015/07/29,Standard Class,19143,Pennsylvania,9.45,1
NULL,150189,2017/07/10,First Class,94403,California,19.50,1
NULL,150245,2015/01/04,Second Class,13601,New York,12.40,1
NULL,150301,2014/07/10,First Class,14215,New York,19.50,1
NULL,150343,2016/08/20,Standard Class,94110,California,9.45,1
NULL,150350,2016/08/30,Standard Class,98105,Washington,9.45,1
NULL,150434,2014/07/24,Standard Class,6010,Connecticut,9.45,1
NULL,150497,2017/07/24,Standard Class,55369,Minnesota,9.45,1
NULL,150525,2017/02/25,Standard Class,74403,Oklahoma,9.45,1
NULL,150532,2014/07/21,Standard Class,85023,Arizona,9.45,1
NULL,150567,2016/05/21,Standard Class,32712,Florida,9.45,1
NULL,150574,2014/12/25,Standard Class,32216,Florida,9.45,1
NULL,150630,2015/09/21,Standard Class,19140,Pennsylvania,9.45,1
NULL,150707,2017/10/19,Standard Class,21044,Maryland,9.45,1
NULL,150791,2015/09/13,Standard Class,10024,New York,9.45,1
NULL,150798,2014/12/03,Second Class,43229,Ohio,12.40,1
NULL,150847,2017/05/06,Standard Class,43229,Ohio,9.45,1
NULL,150861,2016/12/06,First Class,11572,New York,19.50,1
NULL,150875,2015/11/20,Standard Class,83704,Idaho,9.45,1
NULL,150889,2016/03/22,Second Class,60201,Illinois,12.40,1
NULL,150931,2017/01/13,Standard Class,35401,Alabama,9.45,1
NULL,150945,2016/12/20,Second Class,10009,New York,12.40,1
NULL,150959,2017/11/13,First Class,75043,Texas,19.50,0
NULL,150987,2017/04/12,Standard Class,94110,California,9.45,1
NULL,151001,2014/04/07,First Class,62521,Illinois,19.50,1
NULL,151043,2015/11/20,Standard Class,19143,Pennsylvania,9.45,1
NULL,151078,2014/11/12,Same Day,78207,Texas,24.50,1
NULL,151141,2016/08/23,First Class,48205,Michigan,19.50,1
NULL,151155,2016/12/24,Standard Class,39212,Mississippi,9.45,1
NULL,151295,2014/11/16,Standard Class,90045,California,9.45,1
NULL,151316,2017/06/30,Standard Class,62521,Illinois,9.45,1
NULL,151358,2017/08/22,Standard Class,98105,Washington,9.45,1
NULL,151372,2016/09/06,First Class,90278,California,19.50,1
NULL,151428,2017/09/26,Standard Class,55901,Minnesota,9.45,1
NULL,151512,2017/01/02,Standard Class,80219,Colorado,9.45,1
NULL,151554,2014/11/15,First Class,77506,Texas,19.50,1
NULL,151589,2015/12/30,First Class,54703,Wisconsin,19.50,1
NULL,151680,2015/11/21,Second Class,98115,Washington,12.40,1
NULL,151708,2014/08/14,Standard Class,85301,Arizona,9.45,1
NULL,151841,2015/05/02,Standard Class,80013,Colorado,9.45,1
NULL,151925,2014/10/01,Second Class,90049,California,12.40,1
NULL,151995,2014/10/15,First Class,98026,Washington,19.50,1
NULL,152002,2017/06/11,Same Day,90004,California,24.50,1
NULL,152030,2014/12/28,Second Class,77041,Texas,12.40,1
NULL,152051,2016/06/29,Standard Class,17403,Pennsylvania,9.45,1
NULL,152072,2016/01/19,Standard Class,7090,New Jersey,9.45,1
NULL,152093,2017/09/15,Standard Class,60653,Illinois,9.45,1
NULL,152121,2016/11/29,Second Class,85254,Arizona,12.40,1
NULL,152128,2015/05/27,Second Class,67212,Kansas,12.40,1
NULL,152142,2017/11/19,Standard Class,94110,California,9.45,0
NULL,152156,2016/11/11,Second Class,42420,Kentucky,12.40,1
NULL,152163,2016/07/01,Same Day,29203,South Carolina,24.50,1
NULL,152170,2016/11/15,Second Class,46350,Indiana,12.40,1
NULL,152275,2017/10/08,Standard Class,78207,Texas,9.45,1
NULL,152289,2016/08/28,First Class,77506,Texas,19.50,1
NULL,152296,2014/08/03,First Class,94122,California,19.50,1
NULL,152345,2015/01/03,Second Class,87105,New Mexico,12.40,1
NULL,152366,2017/04/25,Second Class,77036,Texas,12.40,1
NULL,152380,2017/11/23,Standard Class,60623,Illinois,9.45,0
NULL,152408,2016/05/21,Standard Class,10035,New York,9.45,1
NULL,152485,2017/09/08,Standard Class,75019,Texas,9.45,1
NULL,152527,2015/10/17,Same Day,90004,California,24.50,1
NULL,152534,2016/06/25,Second Class,93905,California,12.40,1
NULL,152555,2016/04/02,Second Class,60653,Illinois,12.40,1
NULL,152562,2014/11/08,Standard Class,40475,Kentucky,9.45,1
NULL,152583,2017/10/30,Same Day,75217,Texas,24.50,1
NULL,152611,2015/02/23,Second Class,8861,New Jersey,12.40,1
NULL,152695,2017/12/10,Same Day,6824,Connecticut,24.50,0
NULL,152702,2017/10/16,Standard Class,61107,Illinois,9.45,1
NULL,152723,2014/09/26,Same Day,75150,Texas,24.50,1
NULL,152737,2017/11/12,Standard Class,94122,California,9.45,0
NULL,152807,2017/11/03,Standard Class,19140,Pennsylvania,9.45,0
NULL,152835,2016/05/23,Standard Class,47905,Indiana,9.45,1
NULL,152849,2014/07/12,Standard Class,37918,Tennessee,9.45,1
NULL,152891,2015/10/30,Standard Class,94110,California,9.45,1
NULL,152912,2017/11/12,Second Class,21044,Maryland,12.40,0
NULL,153038,2015/12/25,Standard Class,38109,Tennessee,9.45,1
NULL,153108,2015/03/09,Standard Class,47362,Indiana,9.45,1
NULL,153129,2016/12/30,Standard Class,98105,Washington,9.45,1
NULL,153150,2014/07/06,Second Class,98105,Washington,12.40,1
NULL,153220,2015/11/14,First Class,90032,California,19.50,1
NULL,153318,2016/10/28,First Class,33180,Florida,19.50,1
NULL,153325,2015/03/02,Second Class,31204,Georgia,12.40,1
NULL,153339,2017/11/05,Second Class,37130,Tennessee,12.40,0
NULL,153346,2016/01/27,First Class,7060,New Jersey,19.50,1
NULL,153353,2016/08/24,Standard Class,10035,New York,9.45,1
NULL,153381,2015/09/28,Standard Class,52001,Iowa,9.45,1
NULL,153388,2015/08/07,Standard Class,90004,California,9.45,1
NULL,153416,2015/11/29,Standard Class,90036,California,9.45,1
NULL,153479,2014/10/08,Standard Class,94591,California,9.45,1
NULL,153500,2015/07/05,First Class,19134,Pennsylvania,19.50,1
NULL,153577,2016/07/01,Standard Class,60035,Illinois,9.45,1
NULL,153612,2015/12/27,Standard Class,54880,Wisconsin,9.45,1
NULL,153626,2015/07/14,Standard Class,37211,Tennessee,9.45,1
NULL,153654,2017/11/26,Second Class,28806,North Carolina,12.40,0
NULL,153682,2016/06/01,First Class,45231,Ohio,19.50,1
NULL,153717,2016/01/01,Standard Class,48227,Michigan,9.45,1
NULL,153787,2017/05/23,Standard Class,98115,Washington,9.45,1
NULL,153815,2016/11/09,First Class,32216,Florida,19.50,1
NULL,153906,2015/03/20,Standard Class,10009,New York,9.45,1
NULL,153913,2014/12/20,Second Class,33012,Florida,12.40,1
NULL,153969,2014/09/25,Standard Class,94109,California,9.45,1
NULL,153976,2014/10/08,Second Class,60201,Illinois,12.40,1
NULL,153983,2014/12/06,Standard Class,94122,California,9.45,1
NULL,154018,2016/10/19,Standard Class,78041,Texas,9.45,1
NULL,154039,2017/02/22,Standard Class,60653,Illinois,9.45,1
NULL,154109,2017/11/11,Standard Class,19143,Pennsylvania,9.45,0
NULL,154123,2017/11/25,Standard Class,42420,Kentucky,9.45,0
NULL,154186,2014/12/15,Second Class,77070,Texas,12.40,1
NULL,154200,2015/06/22,Standard Class,92105,California,9.45,1
NULL,154214,2017/03/25,Second Class,47201,Indiana,12.40,1
NULL,154326,2015/02/19,Standard Class,53142,Wisconsin,9.45,1
NULL,154340,2015/11/30,First Class,92704,California,19.50,1
NULL,154361,2016/03/19,Standard Class,43229,Ohio,9.45,1
NULL,154410,2017/10/24,First Class,46203,Indiana,19.50,1
NULL,154536,2016/09/09,Standard Class,19120,Pennsylvania,9.45,1
NULL,154599,2014/04/17,Standard Class,90278,California,9.45,1
NULL,154669,2014/08/11,Second Class,95687,California,12.40,1
NULL,154690,2016/08/17,Second Class,28314,North Carolina,12.40,1
NULL,154711,2016/11/26,Standard Class,10009,New York,9.45,1
NULL,154718,2017/01/23,Second Class,76248,Texas,12.40,1
NULL,154739,2016/12/15,Second Class,94109,California,12.40,1
NULL,154746,2015/11/17,First Class,22153,Virginia,19.50,1
NULL,154788,2016/05/04,Standard Class,10011,New York,9.45,1
NULL,154795,2015/12/24,Standard Class,86442,Arizona,9.45,1
NULL,154851,2017/04/03,Standard Class,17602,Pennsylvania,9.45,1
NULL,154879,2014/05/11,Standard Class,90004,California,9.45,1
NULL,154921,2015/05/28,Standard Class,29203,South Carolina,9.45,1
NULL,154963,2014/06/27,Standard Class,19013,Pennsylvania,9.45,1
NULL,154970,2015/01/10,Standard Class,98103,Washington,9.45,1
NULL,155005,2016/06/15,Second Class,49201,Michigan,12.40,1
NULL,155040,2015/11/15,Standard Class,94513,California,9.45,1
NULL,155047,2017/08/30,First Class,75220,Texas,19.50,1
NULL,155054,2015/06/19,Standard Class,4240,Maine,9.45,1
NULL,155068,2015/10/23,Same Day,33801,Florida,24.50,1
NULL,155075,2017/12/09,Standard Class,19140,Pennsylvania,9.45,0
NULL,155089,2017/12/06,Standard Class,33614,Florida,9.45,0
NULL,155145,2015/12/29,Second Class,93277,California,12.40,1
NULL,155187,2016/09/26,Second Class,90004,California,12.40,1
NULL,155208,2014/04/20,Standard Class,28403,North Carolina,9.45,1
NULL,155292,2017/11/01,First Class,40475,Kentucky,19.50,0
NULL,155299,2017/06/12,Standard Class,77506,Texas,9.45,1
NULL,155306,2015/04/21,Standard Class,94122,California,9.45,1
NULL,155334,2015/07/31,First Class,94109,California,19.50,1
NULL,155376,2017/12/27,Standard Class,64055,Missouri,9.45,0
NULL,155425,2017/11/11,First Class,85705,Arizona,19.50,0
NULL,155439,2016/09/18,Standard Class,29203,South Carolina,9.45,1
NULL,155453,2015/08/14,Standard Class,32216,Florida,9.45,1
NULL,155460,2017/04/15,First Class,98105,Washington,19.50,1
NULL,155481,2016/09/05,Standard Class,19140,Pennsylvania,9.45,1
NULL,155488,2016/11/17,Standard Class,98661,Washington,9.45,1
NULL,155502,2014/01/31,Standard Class,22304,Virginia,9.45,1
NULL,155516,2016/10/21,Same Day,6040,Connecticut,24.50,1
NULL,155530,2016/12/21,Standard Class,94122,California,9.45,1
NULL,155551,2016/04/23,Standard Class,60126,Illinois,9.45,1
NULL,155558,2017/11/02,Standard Class,55901,Minnesota,9.45,0
NULL,155565,2016/05/28,Same Day,10035,New York,24.50,1
NULL,155600,2015/12/07,Second Class,37042,Tennessee,12.40,1
NULL,155670,2016/08/17,Second Class,28540,North Carolina,12.40,1
NULL,155698,2017/03/11,First Class,31907,Georgia,19.50,1
NULL,155705,2017/08/23,Second Class,39212,Mississippi,12.40,1
NULL,155761,2015/12/11,Same Day,77041,Texas,24.50,1
NULL,155817,2014/10/09,Standard Class,27707,North Carolina,9.45,1
NULL,155824,2017/03/15,Standard Class,27604,North Carolina,9.45,1
NULL,155845,2016/08/15,Second Class,75007,Texas,12.40,1
NULL,155852,2014/03/07,Second Class,28403,North Carolina,12.40,1
NULL,155873,2017/06/21,Standard Class,88220,New Mexico,9.45,1
NULL,155880,2017/03/31,Standard Class,53209,Wisconsin,9.45,1
NULL,155887,2014/05/17,Standard Class,2038,Massachusetts,9.45,1
NULL,155992,2016/10/02,First Class,46350,Indiana,19.50,1
NULL,155999,2017/08/13,Standard Class,92105,California,9.45,1
NULL,156083,2017/11/11,Standard Class,38401,Tennessee,9.45,0
NULL,156104,2015/12/08,Second Class,46203,Indiana,12.40,1
NULL,156216,2014/09/17,Standard Class,28205,North Carolina,9.45,1
NULL,156251,2016/08/18,Second Class,53214,Wisconsin,12.40,1
NULL,156314,2014/12/26,First Class,44105,Ohio,19.50,1
NULL,156335,2015/09/28,Second Class,7002,New Jersey,12.40,1
NULL,156349,2014/05/30,Standard Class,90008,California,9.45,1
NULL,156356,2017/04/22,Standard Class,77095,Texas,9.45,1
NULL,156377,2016/01/05,Standard Class,75051,Texas,9.45,1
NULL,156412,2017/12/08,Standard Class,19134,Pennsylvania,9.45,0
NULL,156440,2015/12/09,Standard Class,92105,California,9.45,1
NULL,156482,2015/02/13,Standard Class,19805,Delaware,9.45,1
NULL,156503,2016/10/20,Standard Class,28540,North Carolina,9.45,1
NULL,156524,2015/11/26,Standard Class,10011,New York,9.45,1
NULL,156559,2014/08/26,Standard Class,72401,Arkansas,9.45,1
NULL,156573,2016/06/02,Standard Class,37211,Tennessee,9.45,1
NULL,156587,2014/03/08,First Class,98103,Washington,19.50,1
NULL,156594,2014/12/23,Second Class,90008,California,12.40,1
NULL,156601,2014/09/24,Standard Class,90805,California,9.45,1
NULL,156685,2016/07/10,Second Class,76017,Texas,12.40,1
NULL,156769,2017/05/09,First Class,22204,Virginia,19.50,1
